COU,Country,VAR,Variable,YEA,Year,Unit Code,Unit,PowerCode,Value
G20,G20,GDP_R00,"Real GDP, Index 2000=100",2011,2011,IDX,Index,Units,143.4837
G20,G20,GDP_R00,"Real GDP, Index 2000=100",2012,2012,IDX,Index,Units,147.6323
G20,G20,GDP_R00,"Real GDP, Index 2000=100",2013,2013,IDX,Index,Units,152.1927
G20,G20,GDP_R00,"Real GDP, Index 2000=100",2014,2014,IDX,Index,Units,157.3542
G20,G20,GDP_R00,"Real GDP, Index 2000=100",2015,2015,IDX,Index,Units,162.804
G20,G20,GDP_R00,"Real GDP, Index 2000=100",2016,2016,IDX,Index,Units,167.7268
G20,G20,GDP_R00,"Real GDP, Index 2000=100",2017,2017,IDX,Index,Units,174.0427
G20,G20,GDP_R00,"Real GDP, Index 2000=100",2018,2018,IDX,Index,Units,180.112
G20,G20,GDP_R00,"Real GDP, Index 2000=100",2019,2019,IDX,Index,Units,185.3957
G20,G20,GDP_RCAP,Real GDP per capita,2000,2000,USD,US Dollar,Units,13563.76
G20,G20,GDP_RCAP,Real GDP per capita,2001,2001,USD,US Dollar,Units,13739.94
G20,G20,GDP_RCAP,Real GDP per capita,2002,2002,USD,US Dollar,Units,13941.58
G20,G20,GDP_RCAP,Real GDP per capita,2003,2003,USD,US Dollar,Units,14237.15
G20,G20,GDP_RCAP,Real GDP per capita,2004,2004,USD,US Dollar,Units,14739
G20,G20,GDP_RCAP,Real GDP per capita,2005,2005,USD,US Dollar,Units,15230.59
G20,G20,GDP_RCAP,Real GDP per capita,2006,2006,USD,US Dollar,Units,15841.78
G20,G20,GDP_RCAP,Real GDP per capita,2007,2007,USD,US Dollar,Units,16477.39
G20,G20,GDP_RCAP,Real GDP per capita,2008,2008,USD,US Dollar,Units,16726.84
G20,G20,GDP_RCAP,Real GDP per capita,2009,2009,USD,US Dollar,Units,16411.15
G20,G20,GDP_RCAP,Real GDP per capita,2010,2010,USD,US Dollar,Units,17092.54
G20,G20,GDP_RCAP,Real GDP per capita,2011,2011,USD,US Dollar,Units,17630.89
G20,G20,GDP_RCAP,Real GDP per capita,2012,2012,USD,US Dollar,Units,17992.84
G20,G20,GDP_RCAP,Real GDP per capita,2013,2013,USD,US Dollar,Units,18400.75
G20,G20,GDP_RCAP,Real GDP per capita,2014,2014,USD,US Dollar,Units,18876.68
G20,G20,GDP_RCAP,Real GDP per capita,2015,2015,USD,US Dollar,Units,19382.4
G20,G20,GDP_RCAP,Real GDP per capita,2016,2016,USD,US Dollar,Units,19821.19
G20,G20,GDP_RCAP,Real GDP per capita,2017,2017,USD,US Dollar,Units,20420.4
G20,G20,GDP_RCAP,Real GDP per capita,2018,2018,USD,US Dollar,Units,20987.02
G20,G20,GDP_RCAP,Real GDP per capita,2019,2019,USD,US Dollar,Units,21461.23
G20,G20,NRG_INT,"Energy intensity, TPES per capita",2000,2000,TOE,Tonnes of oil equivalent (toe),Units,1.991959
G20,G20,NRG_INT,"Energy intensity, TPES per capita",2001,2001,TOE,Tonnes of oil equivalent (toe),Units,1.984159
G20,G20,NRG_INT,"Energy intensity, TPES per capita",2002,2002,TOE,Tonnes of oil equivalent (toe),Units,1.997984
G20,G20,NRG_INT,"Energy intensity, TPES per capita",2003,2003,TOE,Tonnes of oil equivalent (toe),Units,2.049602
G20,G20,NRG_INT,"Energy intensity, TPES per capita",2004,2004,TOE,Tonnes of oil equivalent (toe),Units,2.115124
G20,G20,NRG_INT,"Energy intensity, TPES per capita",2005,2005,TOE,Tonnes of oil equivalent (toe),Units,2.147009
G20,G20,NRG_INT,"Energy intensity, TPES per capita",2006,2006,TOE,Tonnes of oil equivalent (toe),Units,2.185491
G20,G20,NRG_INT,"Energy intensity, TPES per capita",2007,2007,TOE,Tonnes of oil equivalent (toe),Units,2.214714
G20,G20,NRG_INT,"Energy intensity, TPES per capita",2008,2008,TOE,Tonnes of oil equivalent (toe),Units,2.212325
G20,G20,NRG_INT,"Energy intensity, TPES per capita",2009,2009,TOE,Tonnes of oil equivalent (toe),Units,2.171487
G20,G20,NRG_INT,"Energy intensity, TPES per capita",2010,2010,TOE,Tonnes of oil equivalent (toe),Units,2.272464
G20,G20,NRG_INT,"Energy intensity, TPES per capita",2011,2011,TOE,Tonnes of oil equivalent (toe),Units,2.281245
G20,G20,NRG_INT,"Energy intensity, TPES per capita",2012,2012,TOE,Tonnes of oil equivalent (toe),Units,2.289875
G20,G20,NRG_INT,"Energy intensity, TPES per capita",2013,2013,TOE,Tonnes of oil equivalent (toe),Units,2.295058
G20,G20,NRG_INT,"Energy intensity, TPES per capita",2014,2014,TOE,Tonnes of oil equivalent (toe),Units,2.296051
G20,G20,NRG_INT,"Energy intensity, TPES per capita",2015,2015,TOE,Tonnes of oil equivalent (toe),Units,2.282579
G20,G20,NRG_INT,"Energy intensity, TPES per capita",2016,2016,TOE,Tonnes of oil equivalent (toe),Units,2.267701
G20,G20,NRG_INT,"Energy intensity, TPES per capita",2017,2017,TOE,Tonnes of oil equivalent (toe),Units,2.291306
G20,G20,RE_TPES,"Renewable energy supply, % total energy supply",2000,2000,PC,Percentage,Units,10.06688
G20,G20,RE_TPES,"Renewable energy supply, % total energy supply",2001,2001,PC,Percentage,Units,9.858912
G20,G20,RE_TPES,"Renewable energy supply, % total energy supply",2002,2002,PC,Percentage,Units,9.832425
G20,G20,RE_TPES,"Renewable energy supply, % total energy supply",2003,2003,PC,Percentage,Units,9.741579
G20,G20,RE_TPES,"Renewable energy supply, % total energy supply",2004,2004,PC,Percentage,Units,9.619501
G20,G20,RE_TPES,"Renewable energy supply, % total energy supply",2005,2005,PC,Percentage,Units,9.587478
G20,G20,RE_TPES,"Renewable energy supply, % total energy supply",2006,2006,PC,Percentage,Units,9.548011
G20,G20,RE_TPES,"Renewable energy supply, % total energy supply",2007,2007,PC,Percentage,Units,9.593585
G20,G20,RE_TPES,"Renewable energy supply, % total energy supply",2008,2008,PC,Percentage,Units,9.832343
G20,G20,RE_TPES,"Renewable energy supply, % total energy supply",2009,2009,PC,Percentage,Units,10.07088
G20,G20,RE_TPES,"Renewable energy supply, % total energy supply",2010,2010,PC,Percentage,Units,10.01611
G20,G20,RE_TPES,"Renewable energy supply, % total energy supply",2011,2011,PC,Percentage,Units,10.01542
G20,G20,RE_TPES,"Renewable energy supply, % total energy supply",2012,2012,PC,Percentage,Units,10.20634
G20,G20,RE_TPES,"Renewable energy supply, % total energy supply",2013,2013,PC,Percentage,Units,10.44166
G20,G20,RE_TPES,"Renewable energy supply, % total energy supply",2014,2014,PC,Percentage,Units,10.55825
G20,G20,RE_TPES,"Renewable energy supply, % total energy supply",2015,2015,PC,Percentage,Units,10.71432
G20,G20,RE_TPES,"Renewable energy supply, % total energy supply",2016,2016,PC,Percentage,Units,11.03744
G20,G20,RE_TPES,"Renewable energy supply, % total energy supply",2017,2017,PC,Percentage,Units,11.1753
G20,G20,RE_NRG,"Renewable electricity, % total electricity generation",2000,2000,PC,Percentage,Units,15.76278
G20,G20,RE_NRG,"Renewable electricity, % total electricity generation",2001,2001,PC,Percentage,Units,15.43531
G20,G20,RE_NRG,"Renewable electricity, % total electricity generation",2002,2002,PC,Percentage,Units,15.48598
G20,G20,RE_NRG,"Renewable electricity, % total electricity generation",2003,2003,PC,Percentage,Units,15.22125
G20,G20,RE_NRG,"Renewable electricity, % total electricity generation",2004,2004,PC,Percentage,Units,15.80783
G20,G20,RE_NRG,"Renewable electricity, % total electricity generation",2005,2005,PC,Percentage,Units,15.89021
G20,G20,RE_NRG,"Renewable electricity, % total electricity generation",2006,2006,PC,Percentage,Units,16.22523
G20,G20,RE_NRG,"Renewable electricity, % total electricity generation",2007,2007,PC,Percentage,Units,16.12063
G20,G20,RE_NRG,"Renewable electricity, % total electricity generation",2008,2008,PC,Percentage,Units,16.93414
G20,G20,RE_NRG,"Renewable electricity, % total electricity generation",2009,2009,PC,Percentage,Units,17.91206
G20,G20,RE_NRG,"Renewable electricity, % total electricity generation",2010,2010,PC,Percentage,Units,18.29971
G20,G20,RE_NRG,"Renewable electricity, % total electricity generation",2011,2011,PC,Percentage,Units,18.79251
G20,G20,RE_NRG,"Renewable electricity, % total electricity generation",2012,2012,PC,Percentage,Units,19.88647
G20,G20,RE_NRG,"Renewable electricity, % total electricity generation",2013,2013,PC,Percentage,Units,20.8376
G20,G20,RE_NRG,"Renewable electricity, % total electricity generation",2014,2014,PC,Percentage,Units,21.71194
G20,G20,RE_NRG,"Renewable electricity, % total electricity generation",2015,2015,PC,Percentage,Units,22.43024
G20,G20,RE_NRG,"Renewable electricity, % total electricity generation",2016,2016,PC,Percentage,Units,23.47119
G20,G20,RE_NRG,"Renewable electricity, % total electricity generation",2017,2017,PC,Percentage,Units,24.29913
G20,G20,CO2_PBEM,Production-based CO2 emissions,2000,2000,TONNE,Tonnes,Millions,19973.583984375
G20,G20,CO2_PBEM,Production-based CO2 emissions,2001,2001,TONNE,Tonnes,Millions,20248.6484375
G20,G20,CO2_PBEM,Production-based CO2 emissions,2002,2002,TONNE,Tonnes,Millions,20432.15234375
G20,G20,CO2_PBEM,Production-based CO2 emissions,2003,2003,TONNE,Tonnes,Millions,21336.29296875
G20,G20,CO2_PBEM,Production-based CO2 emissions,2004,2004,TONNE,Tonnes,Millions,22256.86328125
G20,G20,CO2_PBEM,Production-based CO2 emissions,2005,2005,TONNE,Tonnes,Millions,22997.6484375
G20,G20,CO2_PBEM,Production-based CO2 emissions,2006,2006,TONNE,Tonnes,Millions,23671.87109375
G20,G20,CO2_PBEM,Production-based CO2 emissions,2007,2007,TONNE,Tonnes,Millions,24489.4765625
G20,G20,CO2_PBEM,Production-based CO2 emissions,2008,2008,TONNE,Tonnes,Millions,24550.33984375
G20,G20,CO2_PBEM,Production-based CO2 emissions,2009,2009,TONNE,Tonnes,Millions,24209.3359375
G20,G20,CO2_PBEM,Production-based CO2 emissions,2010,2010,TONNE,Tonnes,Millions,25733.44140625
G20,G20,CO2_PBEM,Production-based CO2 emissions,2011,2011,TONNE,Tonnes,Millions,26461.416015625
G20,G20,CO2_PBEM,Production-based CO2 emissions,2012,2012,TONNE,Tonnes,Millions,26751.2734375
G20,G20,CO2_PBEM,Production-based CO2 emissions,2013,2013,TONNE,Tonnes,Millions,27202.07421875
G20,G20,CO2_PBEM,Production-based CO2 emissions,2014,2014,TONNE,Tonnes,Millions,27120.251953125
G20,G20,CO2_PBEM,Production-based CO2 emissions,2015,2015,TONNE,Tonnes,Millions,27013.20703125
G20,G20,CO2_PBEM,Production-based CO2 emissions,2016,2016,TONNE,Tonnes,Millions,26867.41796875
G20,G20,CO2_PBEM,Production-based CO2 emissions,2017,2017,TONNE,Tonnes,Millions,27220.650390625
NLD,Netherlands,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2000,2000,PC,Percentage,Units,6.790778
NLD,Netherlands,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2001,2001,PC,Percentage,Units,4.901543
NLD,Netherlands,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2002,2002,PC,Percentage,Units,13.03492
NLD,Netherlands,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2003,2003,PC,Percentage,Units,10.20728
NLD,Netherlands,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2005,2005,PC,Percentage,Units,4.73029
NLD,Netherlands,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2006,2006,PC,Percentage,Units,7.191012
NLD,Netherlands,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2007,2007,PC,Percentage,Units,3.657363
NLD,Netherlands,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2008,2008,PC,Percentage,Units,5.687203
NLD,Netherlands,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2009,2009,PC,Percentage,Units,3.129514
NLD,Netherlands,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2010,2010,PC,Percentage,Units,0.7705876
NLD,Netherlands,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2011,2011,PC,Percentage,Units,3.786151
NLD,Netherlands,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2012,2012,PC,Percentage,Units,5.505532
NLD,Netherlands,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2013,2013,PC,Percentage,Units,5.561696
NLD,Netherlands,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2014,2014,PC,Percentage,Units,2.406882
NLD,Netherlands,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2015,2015,PC,Percentage,Units,7.687086
NLD,Netherlands,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2016,2016,PC,Percentage,Units,2.343251
NLD,Netherlands,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2017,2017,PC,Percentage,Units,0.3815376
NLD,Netherlands,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2018,2018,PC,Percentage,Units,4.835789
NLD,Netherlands,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2000,2000,PC,Percentage,Units,0
NLD,Netherlands,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2001,2001,PC,Percentage,Units,0.1633242
NLD,Netherlands,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2002,2002,PC,Percentage,Units,0.1767086
NLD,Netherlands,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2003,2003,PC,Percentage,Units,0.164668
NLD,Netherlands,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2004,2004,PC,Percentage,Units,0.1696578
NLD,Netherlands,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2005,2005,PC,Percentage,Units,0.1820513
NLD,Netherlands,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2006,2006,PC,Percentage,Units,0.1737632
NLD,Netherlands,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2007,2007,PC,Percentage,Units,0.1745813
NLD,Netherlands,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2008,2008,PC,Percentage,Units,0.1776301
NLD,Netherlands,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2009,2009,PC,Percentage,Units,0.1443079
NLD,Netherlands,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2010,2010,PC,Percentage,Units,0.143303
NLD,Netherlands,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2011,2011,PC,Percentage,Units,0.1592011
NLD,Netherlands,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2012,2012,PC,Percentage,Units,0.1394421
NLD,Netherlands,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2013,2013,PC,Percentage,Units,0.04915036
NLD,Netherlands,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2014,2014,PC,Percentage,Units,0.05947551
NLD,Netherlands,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2015,2015,PC,Percentage,Units,0.06113956
NLD,Netherlands,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2016,2016,PC,Percentage,Units,0.107871
NLD,Netherlands,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2017,2017,PC,Percentage,Units,0.1080107
NLD,Netherlands,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2018,2018,PC,Percentage,Units,0.1023342
DEU,Germany,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2000,2000,PC,Percentage,Units,3.407526
DEU,Germany,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2001,2001,PC,Percentage,Units,5.982906
DEU,Germany,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2002,2002,PC,Percentage,Units,5.10397
DEU,Germany,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2003,2003,PC,Percentage,Units,2.118644
DEU,Germany,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2004,2004,PC,Percentage,Units,1.44935
DEU,Germany,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2005,2005,PC,Percentage,Units,1.909412
DEU,Germany,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2006,2006,PC,Percentage,Units,3.260716
DEU,Germany,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2007,2007,PC,Percentage,Units,4.878938
DEU,Germany,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2008,2008,PC,Percentage,Units,6.401967
DEU,Germany,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2009,2009,PC,Percentage,Units,3.202636
DEU,Germany,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2010,2010,PC,Percentage,Units,2.208764
DEU,Germany,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2011,2011,PC,Percentage,Units,3.976138
DEU,Germany,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2012,2012,PC,Percentage,Units,1.541972
DEU,Germany,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2013,2013,PC,Percentage,Units,1.993417
DEU,Germany,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2014,2014,PC,Percentage,Units,2.487192
DEU,Germany,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2015,2015,PC,Percentage,Units,2.757253
DEU,Germany,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2016,2016,PC,Percentage,Units,2.548556
DEU,Germany,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2017,2017,PC,Percentage,Units,2.692814
DEU,Germany,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2018,2018,PC,Percentage,Units,0.3872822
DEU,Germany,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2019,2019,PC,Percentage,Units,1.204412
KOR,Korea,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2002,2002,PC,Percentage,Units,12.65662
KOR,Korea,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2004,2004,PC,Percentage,Units,1.998322
KOR,Korea,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2005,2005,PC,Percentage,Units,1.174468
KOR,Korea,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2006,2006,PC,Percentage,Units,1.412049
KOR,Korea,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2007,2007,PC,Percentage,Units,11.18636
KOR,Korea,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2008,2008,PC,Percentage,Units,9.194324
KOR,Korea,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2009,2009,PC,Percentage,Units,12.17914
KOR,Korea,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2010,2010,PC,Percentage,Units,9.036226
KOR,Korea,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2011,2011,PC,Percentage,Units,7.162203
KOR,Korea,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2012,2012,PC,Percentage,Units,8.846677
KOR,Korea,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2013,2013,PC,Percentage,Units,11.33657
KOR,Korea,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2014,2014,PC,Percentage,Units,11.5435
KOR,Korea,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2015,2015,PC,Percentage,Units,11.82526
KOR,Korea,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2016,2016,PC,Percentage,Units,6.965896
KOR,Korea,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2017,2017,PC,Percentage,Units,6.031767
KOR,Korea,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2018,2018,PC,Percentage,Units,5.233546
KOR,Korea,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2000,2000,PC,Percentage,Units,0.7182998
KOR,Korea,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2001,2001,PC,Percentage,Units,0.8740663
KOR,Korea,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2002,2002,PC,Percentage,Units,1.082165
KOR,Korea,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2003,2003,PC,Percentage,Units,1.349804
KOR,Korea,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2004,2004,PC,Percentage,Units,1.768011
KOR,Korea,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2005,2005,PC,Percentage,Units,1.903781
KOR,Korea,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2006,2006,PC,Percentage,Units,1.05359
KOR,Korea,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2007,2007,PC,Percentage,Units,1.02504
KOR,Korea,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2008,2008,PC,Percentage,Units,0.8210145
KOR,Korea,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2009,2009,PC,Percentage,Units,0.8537605
KOR,Korea,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2010,2010,PC,Percentage,Units,0.745919
KOR,Korea,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2011,2011,PC,Percentage,Units,0.6464944
KOR,Korea,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2012,2012,PC,Percentage,Units,0.5948288
KOR,Korea,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2013,2013,PC,Percentage,Units,0.6194028
KOR,Korea,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2014,2014,PC,Percentage,Units,0.568453
KOR,Korea,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2015,2015,PC,Percentage,Units,0.4991212
KOR,Korea,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2016,2016,PC,Percentage,Units,0.3751567
KOR,Korea,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2017,2017,PC,Percentage,Units,0.3594659
KOR,Korea,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2018,2018,PC,Percentage,Units,0.3183455
USA,United States,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2000,2000,PC,Percentage,Units,9.151927
USA,United States,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2001,2001,PC,Percentage,Units,12.53533
USA,United States,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2002,2002,PC,Percentage,Units,14.90635
USA,United States,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2003,2003,PC,Percentage,Units,15.12345
USA,United States,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2004,2004,PC,Percentage,Units,13.5603
USA,United States,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2005,2005,PC,Percentage,Units,10.27672
USA,United States,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2006,2006,PC,Percentage,Units,8.796101
USA,United States,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2007,2007,PC,Percentage,Units,8.174288
USA,United States,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2008,2008,PC,Percentage,Units,8.507182
USA,United States,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2009,2009,PC,Percentage,Units,29.6402
USA,United States,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2010,2010,PC,Percentage,Units,4.928691
USA,United States,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2011,2011,PC,Percentage,Units,3.374561
USA,United States,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2012,2012,PC,Percentage,Units,2.181701
USA,United States,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2013,2013,PC,Percentage,Units,2.949801
USA,United States,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2014,2014,PC,Percentage,Units,3.680654
USA,United States,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2015,2015,PC,Percentage,Units,3.848424
USA,United States,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2016,2016,PC,Percentage,Units,4.520206
USA,United States,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2017,2017,PC,Percentage,Units,4.59367
USA,United States,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2018,2018,PC,Percentage,Units,5.209502
USA,United States,FFRD_ERD,"Fossil fuel public RD&D budget (excluding CCS), % total energy public RD&D",2019,2019,PC,Percentage,Units,4.953778
DEU,Germany,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2000,2000,PC,Percentage,Units,0.8679472
DEU,Germany,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2001,2001,PC,Percentage,Units,0.8319322
DEU,Germany,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2002,2002,PC,Percentage,Units,0.7413861
DEU,Germany,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2003,2003,PC,Percentage,Units,0.7483618
DEU,Germany,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2004,2004,PC,Percentage,Units,0.7071124
DEU,Germany,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2005,2005,PC,Percentage,Units,0.6316718
DEU,Germany,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2006,2006,PC,Percentage,Units,0.5742014
DEU,Germany,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2007,2007,PC,Percentage,Units,0.5689133
DEU,Germany,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2008,2008,PC,Percentage,Units,0.5981885
DEU,Germany,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2009,2009,PC,Percentage,Units,0.5757754
DEU,Germany,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2010,2010,PC,Percentage,Units,0.5740668
DEU,Germany,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2011,2011,PC,Percentage,Units,0.515384
DEU,Germany,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2012,2012,PC,Percentage,Units,0.464077
DEU,Germany,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2013,2013,PC,Percentage,Units,0.4360851
DEU,Germany,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2014,2014,PC,Percentage,Units,0.4297098
DEU,Germany,FFS_TTAX,"Total fossil fuel support, % of total tax revenue",2015,2015,PC,Percentage,Units,0.4025672
